ID	tweet	label	cleaned_text	translated
sw_train_00080	Basi la Kampuni ya Premier limegongana uso kwa uso na lori mkoani Mbeya lenye namba za usajili T 629 AET linalofanya safari	negative	Basi la Kampuni ya Premier limegongana uso kwa uso na lori mkoani Mbeya lenye namba za usajili T  AET linalofanya safari	Premier's bus bus collided face -to -face with a truck in Mbeya region with registration number T AET traveling
sw_train_00081	Mambo ya kumaliza kesi za ukatili kifamilia zinakwamisha nyuma jitihada za kupinga vitendo vya ukatili dhidi ya wanawake wat	negative	Mambo ya kumaliza kesi za ukatili kifamilia zinakwamisha nyuma jitihada za kupinga vitendo vya ukatili dhidi ya wanawake wat	Things to end violent cases of brutality hampering efforts to oppose acts of violence against women wat
sw_train_00082	Da kaka kuna mda yanaweza kukukuta mambo magumu mpaka inakubidi tu uwe mbali ila inaumiza s	negative	Da kaka kuna mda yanaweza kukukuta mambo magumu mpaka inakubidi tu uwe mbali ila inaumiza s	Da brother there are time that can find you difficult until you have to be away but it hurts s
sw_train_00083	Mnasema tutoe namba lakini hakuna feedback mnayotupa namba hii apa 0784 495117 tunaomba mtusaidie jamani wateja wengi wanalalamikia siku hizi mmekua na huduma mbovu sana NA SIMU ZENU UKIPIGA ZINAKATA UKICHEKI SALIO BADO	negative	Mnasema tutoe namba lakini hakuna feedback mnayotupa namba hii apa   tunaomba mtusaidie jamani wateja wengi wanalalamikia siku hizi mmekua na huduma mbovu sana NA SIMU ZENU UKIPIGA ZINAKATA UKICHEKI SALIO BADO	You say we give us a number but there is no feedback you give us this number or we ask you to help you say many customers are complaining about these days you have grown up with very poor service and your phones are cutting down laughing the remainder yet
sw_train_00084	Tunaonewa Sana imagine Mtu anakwambia Kuna msukuma eti amemuona amejichora Tattoo ya Tigo Pesa mkononi	negative	Tunaonewa Sana imagine Mtu anakwambia Kuna msukuma eti amemuona amejichora Tattoo ya Tigo Pesa mkononi	We are so oppressed Imagine someone tells you there is a push that he has seen him painted a tattoo of money in hand
sw_train_00085	Hili la kila siku wameshalipigia kelele miaka 20 sasa	negative	Hili la kila siku wameshalipigia kelele miaka  sasa	This everyday they have shouted for years now
sw_train_00086	Ibada ya Eid Al Adha imeendela ndani ya Ikulu ya rais Ashraf Ghani wa Afghanistan licha ya makombora kutupwa jirani na i	negative	Ibada ya Eid Al Adha imeendela ndani ya Ikulu ya rais Ashraf Ghani wa Afghanistan licha ya makombora kutupwa jirani na i	Eid al Adha worship has continued in the palace of President Ashraf Ghani of Afghanistan despite missiles being thrown in the vicinity and I
sw_train_00087	Utanifanya nisirudi darhalafu ile juzi nilijua unataka kunichoma kisu kilikuwa jirani yako	negative	Utanifanya nisirudi darhalafu ile juzi nilijua unataka kunichoma kisu kilikuwa jirani yako	You will make me go back to the day I knew you wanted to burn me a knife was your neighbor
sw_train_00088	Mwaka 2006 uligubikwa na matukio mengi ya watu kuuwawa wakisemekana ni majambazi lakini baadae ndugu wa waliouwawa waliibuka n	negative	Mwaka  uligubikwa na matukio mengi ya watu kuuwawa wakisemekana ni majambazi lakini baadae ndugu wa waliouwawa waliibuka n	The year was covered by many incidents of people being killed as robbers but later the brothers of the victims emerged.
sw_train_00089	wanachofanyiwa wafanya biashara wadogo wadogo machinga inahuzunisha sana	negative	wanachofanyiwa wafanya biashara wadogo wadogo machinga inahuzunisha sana	What small businesses do to Machinga is very sad
sw_train_00090	Kesi namba 1122018 inayowakabili Viongozi wakuu wa na baadhi ya wabunge katika Mahakama ya Kisutu Dar leo imea	negative	Kesi namba  inayowakabili Viongozi wakuu wa na baadhi ya wabunge katika Mahakama ya Kisutu Dar leo imea	Case number facing senior leaders and some members of parliament in the Kisutu court today
sw_train_00091	Mamia ya waombolezaji wameungana leo kuuaga mwili wa mwandishi wa habari wa shirika la utangazaji la Ujerumani Isaack Muyenjwa Gamba ambae alikutwa amefariki nyumbani kwake oktoba 18 mwaka huu Soma zaidi gtgt	negative	Mamia ya waombolezaji wameungana leo kuuaga mwili wa mwandishi wa habari wa shirika la utangazaji la Ujerumani Isaack Muyenjwa Gamba ambae alikutwa amefariki nyumbani kwake oktoba  mwaka huu Soma zaidi gtgt	Hundreds of mourners are united today to kill the body of German broadcaster Isaack Muyenjwa Gamba who was found dead in his home in October this year to read more GTGT
sw_train_00092	Kuna wakati kulifunguliwa jalada la Wizi wa kuaminiwa katika kikuu cha polisicentral Dar es salaam CDRB133362013 WIZI	negative	Kuna wakati kulifunguliwa jalada la Wizi wa kuaminiwa katika kikuu cha polisicentral Dar es salaam CDRB WIZI	There was a time opening a trusted robbery in the stress of policecentral dar es salaam CDRB theft
sw_train_00093	yahya haxxan Habari Tafadhali tunaomba kufahamu changamoto unapotumia huduma zetu	negative	yahya haxxan Habari Tafadhali tunaomba kufahamu changamoto unapotumia huduma zetu	Yahya Haxxan Information Please we ask to appreciate the challenges when you use our services
sw_train_00094	Nashangaa watu wanaumia na furaha za watu wenginehata ukisema nimeshibaaunaambiwa mseng wewe hujui sisi tuna njaa	negative	Nashangaa watu wanaumia na furaha za watu wenginehata ukisema nimeshibaaunaambiwa mseng wewe hujui sisi tuna njaa	I'm surprised people are hurting with the joy of other people even if you say I'm satisfied you are told you don't know we are hungry
sw_train_00095	Kigogo huyu wa CUF ajiuzulu mwenyewe aeleza	negative	Kigogo huyu wa CUF ajiuzulu mwenyewe aeleza	This CUF grandmother resigns to explain
sw_train_00096	5Ukichaguliwa mwishon ujue uwezo wako ni mdogo kuliko wote 6Mwenye mpira akikaclika mpira umeisha 7Inaruhusiwa kubadili golikipa kama ikitokea penat na baada ya apo ataendelea kudaka yule yule 8Mechi itaisha pale giza linapoingia	negative	Ukichaguliwa mwishon ujue uwezo wako ni mdogo kuliko wote Mwenye mpira akikaclika mpira umeisha Inaruhusiwa kubadili golikipa kama ikitokea penat na baada ya apo ataendelea kudaka yule yule Mechi itaisha pale giza linapoingia	If you are chosen in the end you know your potential is the smallest of the ball when the ball is over it is allowed to change the goalkeeper if it happens to the penat and after the time he continues to want the match it will end when the darkness comes in.
sw_train_00097	Wanawake bana kwahiyo kumchangamkia mwanamke mwenzio mbele yako kisa amefanya kitu fulani ni kosa Em kaangalie hii ep	negative	Wanawake bana kwahiyo kumchangamkia mwanamke mwenzio mbele yako kisa amefanya kitu fulani ni kosa Em kaangalie hii ep	Women are there so cheering on your fellow woman in front of you.
sw_train_00098	Habari Ahsante kwa kuwasiliana nasi Tunaskitika kujua hilo hivyo fahamu jinsi ya kudhibiti matumizi yako ya intaneti ZM	negative	Habari Ahsante kwa kuwasiliana nasi Tunaskitika kujua hilo hivyo fahamu jinsi ya kudhibiti matumizi yako ya intaneti ZM	Hello thank you for contacting us we are sorry to know that so know how to control your internet use ZM
sw_train_00099	Yaaani people are sad kuona wengine wako happy yaani wanachukia kabisa makasiriko ya hali ya juu wamerogwa sijui	negative	Yaaani people are sad kuona wengine wako happy yaani wanachukia kabisa makasiriko ya hali ya juu wamerogwa sijui	Well people are sad to see others your happy ie they really hate the high murder they have been beaten I don't know I don't know
sw_train_00100	Rais Magufuli atuma salamu za rambirambi vifo vya vijana wa JKT 11 Askari JWTZ 1 na Dereva vilivyotokea Mbeya	negative	Rais Magufuli atuma salamu za rambirambi vifo vya vijana wa JKT  Askari JWTZ  na Dereva vilivyotokea Mbeya	President Magufuli sends condolences to the deaths of JKT Soldiers JWTZ and the driver from Mbeya
sw_train_00101	Hili tatizo kubwa sana kwetumtu akijaribu kutusanua aah huyu naye anajifanya mjuajisometimes nafikiri	negative	Hili tatizo kubwa sana kwetumtu akijaribu kutusanua aah huyu naye anajifanya mjuajisometimes nafikiri	This is a very serious problem when he is trying to expose us to this aah and he is pretending to know I think I think
sw_train_00102	Boresheni miundombinu acheni kutoa mapovu wakati hali halisi mnaiona	negative	Boresheni miundombinu acheni kutoa mapovu wakati hali halisi mnaiona	Improve the infrastructure let alone give foam when the situation is real.
sw_train_00103	Old man hii bank haina bench la wazee yani tuna panga foleni Kweli mmetuchoka Customer experience manager hamna bench kwa	negative	Old man hii bank haina bench la wazee yani tuna panga foleni Kweli mmetuchoka Customer experience manager hamna bench kwa	Old man This Bank does not have a bench of older
sw_train_00104	Meko unaficha ficha vitu kwa kuwa ni mwizi Kumbe ndani ya miaka mitatu unakopa WB halafu unakataza document zisiwe release	negative	Meko unaficha ficha vitu kwa kuwa ni mwizi Kumbe ndani ya miaka mitatu unakopa WB halafu unakataza document zisiwe release	Meko hides hiding things because you are a thief or within three years you borrow wb and then prohibit document from being released
sw_train_00105	Mzee baba huku hali si shwari hali tete sana hamna cha democrasia ni mwendo wa nyu	negative	Mzee baba huku hali si shwari hali tete sana hamna cha democrasia ni mwendo wa nyu	Elder Father while the situation is not calm.
sw_train_00106	Huu ni uhuni wala mama hakuagiza hayambona hizi oparesheni zinaweza kufanyika kiustaarabu tusio kila kitu cha kutumia nguvu	negative	Huu ni uhuni wala mama hakuagiza hayambona hizi oparesheni zinaweza kufanyika kiustaarabu tusio kila kitu cha kutumia nguvu	This is a hoax and no mother does not order these operations.
sw_train_00107	UHURU MICHEZOCollum HudsonOdoi anataka kutimkia klabu ya Bayern Munich kwenye uhamisho wake mwezi huu wa Januari baada ya maongezi ya mkataba na Klabu yake ya Chelsea kushindikana	negative	UHURU MICHEZOCollum HudsonOdoi anataka kutimkia klabu ya Bayern Munich kwenye uhamisho wake mwezi huu wa Januari baada ya maongezi ya mkataba na Klabu yake ya Chelsea kushindikana	Liberty GameCollum Hudsonodoi wants to replace Bayern Munich on his transfer in January after a contract talk with his Chelsea club to fail
sw_train_00108	Tabia ya baadhi ya watu kuzaa watoto kisha	negative	Tabia ya baadhi ya watu kuzaa watoto kisha	The behavior of some people to give birth to children then
sw_train_00109	Mwaka 2016 nilipoteza kazi niliyokuwa nimeajiriwa kwa makosa ambayo sikuhusika lakini upepelezi ulipokuja kufanyika nili	negative	Mwaka  nilipoteza kazi niliyokuwa nimeajiriwa kwa makosa ambayo sikuhusika lakini upepelezi ulipokuja kufanyika nili	The year I lost my job I was employed for offenses I was not involved but when the scandal came to be done I was
sw_train_00110	siwaelewinatuma normal text haziendi napigasimu huduma kwa wateja ampokei sio sawa mahusiano yangu yakivunjika	negative	siwaelewinatuma normal text haziendi napigasimu huduma kwa wateja ampokei sio sawa mahusiano yangu yakivunjika	I do not understand you send normal text do not go to customer service.
sw_train_00111	News Transifoma lalipuka na kuwaka moto maeneo ya Mgololo mkoani Iringachanzo cha kulipuka hakijajulikana na	negative	News Transifoma lalipuka na kuwaka moto maeneo ya Mgololo mkoani Iringachanzo cha kulipuka hakijajulikana na	News TransFor has exploded and burned in Mgololo areas in Iringa Explosion is unknown and
sw_train_00112	Kaya 67 zilizopo kata ya Mbesa wilayani Tunduru mkoani Ruvuma zimekosa mahali pa kuishi baada ya nyumba zao zikiwemo nyumba za shule na madarasa kuezuliwa na upepo	negative	Kaya  zilizopo kata ya Mbesa wilayani Tunduru mkoani Ruvuma zimekosa mahali pa kuishi baada ya nyumba zao zikiwemo nyumba za shule na madarasa kuezuliwa na upepo	Households in Mbesa County in Tunduru district in Ruvuma have been out of place to live after their homes including school houses and classrooms were exposed to wind
sw_train_00113	Mbona hivi vidonge vimeadimika hv kwann Maana wagojwa wa Ulcers wanapata tabu	negative	Mbona hivi vidonge vimeadimika hv kwann Maana wagojwa wa Ulcers wanapata tabu	Why are these tablets so hv because ulcers are getting tired
sw_train_00114	Ukisikia mtanzania kakamatwa na madawa China huna hata chembe ya kuwaza labda sio mtanzania kweli Ila ukisikia mtanzania k	negative	Ukisikia mtanzania kakamatwa na madawa China huna hata chembe ya kuwaza labda sio mtanzania kweli Ila ukisikia mtanzania k	If you hear a Tanzanian being arrested by drugs in China you don't even have a melody that is probably not a Tanzanian but if you hear a Tanzanian k
sw_train_00115	Elimu Yetu Sandakalawe Hawaithamini hata wanaotugawia	negative	Elimu Yetu Sandakalawe Hawaithamini hata wanaotugawia	Our Education Sandakalawe does not appreciate even those who distribute us
sw_train_00116	RC AAGIZA WANAFUNZI WALIOOANA WAKIWEMO WAZAZI WAO WAKAMATWE Mkuu wa Mkoa wa Simiyu jana ameliagiza jeshi la polisi kwa kushirikiana na mkuu wa wilaya na vyombo vingine vya usalama	negative	RC AAGIZA WANAFUNZI WALIOOANA WAKIWEMO WAZAZI WAO WAKAMATWE Mkuu wa Mkoa wa Simiyu jana ameliagiza jeshi la polisi kwa kushirikiana na mkuu wa wilaya na vyombo vingine vya usalama	RC orders married students including their parents arrested the Simiyu Regional Commissioner yesterday has ordered the Police Force in conjunction with the District Commissioner and other security agencies
sw_train_00117	Baraza jipya likapata wkt mgumu ktk kufanya maamuzi hasa kwenye kutekeleza majukumu yake kimamlaka kwa sababu ya migomo ya	negative	Baraza jipya likapata wkt mgumu ktk kufanya maamuzi hasa kwenye kutekeleza majukumu yake kimamlaka kwa sababu ya migomo ya	The new council got a difficult wkt ktk to make decisions especially in carrying out its responsibilities because of the strikes
sw_train_00118	Mapovu ya Shilole kuhusu kutopata mtoto na Uchebe	negative	Mapovu ya Shilole kuhusu kutopata mtoto na Uchebe	Shilole Broadcasts About Baby and Uchebe
sw_train_00119	Kuwakamata na kuwafunga wanafunzi wajawazito ni kinyume cha sheria na pia kunakiuka haki za binadamu ikiwemo haki ya usawa	negative	Kuwakamata na kuwafunga wanafunzi wajawazito ni kinyume cha sheria na pia kunakiuka haki za binadamu ikiwemo haki ya usawa	Arrest and imprisonment of pregnant students is illegal and also violates human rights including equality rights
sw_train_00120	Show nyingi za kibongo Show ikiisha Shabiki unachoka viungo vya mwili Kuliko Hata msanii aliyepiga show	negative	Show nyingi za kibongo Show ikiisha Shabiki unachoka viungo vya mwili Kuliko Hata msanii aliyepiga show	Most Brain Show shows when a fan is boring body parts than even the artist who hit the show
sw_train_00121	Guys plz natumia dawa gani Im tired nimezunguka Sana kumtibu mwanangu nisaidieni yanatoka Kama mapele Fulani hivi	negative	Guys plz natumia dawa gani Im tired nimezunguka Sana kumtibu mwanangu nisaidieni yanatoka Kama mapele Fulani hivi	Guys plz what medicine I use im tired I am so around to treat my son to help me come out like a certain amount of
